id,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,review_bin,high_demand,group,price_original,discount_pct,predicted_high_demand_prob,revenue_proxy
31139974,44477551,Brooklyn,Midwood,40.62532,-73.96286,Entire home/apt,212.5,3,0,1,101,,0,15%_reduction,250,0.15,0.48419515888893755,102.89147126389923
10514203,3710888,Brooklyn,Park Slope,40.67546,-73.97528,Private room,350.0,365,0,1,364,,0,control,350,0.0,0.24327708008865276,85.14697803102847
35385167,266384408,Queens,Astoria,40.76438,-73.91419,Entire home/apt,213.75,2,1,1,279,Low,0,5%_reduction,225,0.05,0.5497913722251683,117.51790581312972
34180413,257282534,Manhattan,Chelsea,40.74618,-73.9963,Entire home/apt,342.0,25,0,1,353,,0,10%_reduction,380,0.1,0.31774602382363876,108.66914014768446
29484503,4952877,Manhattan,West Village,40.7374,-74.00409,Entire home/apt,216.75,2,3,1,0,Low,0,15%_reduction,255,0.15,0.2985411428884576,64.7087927210732
36302780,55108207,Brooklyn,Prospect Heights,40.67928,-73.97069,Entire home/apt,450.0,3,0,1,31,,0,control,450,0.0,0.398868642315226,179.49088904185172
20419339,31624246,Brooklyn,Greenpoint,40.72037,-73.94624,Entire home/apt,166.25,2,3,1,178,Low,0,5%_reduction,175,0.05,0.6005729357745565,99.84525057252002
21296439,48626585,Brooklyn,Fort Greene,40.68779,-73.97174,Entire home/apt,211.5,5,5,1,0,Low,0,10%_reduction,235,0.1,0.24432876029910466,51.67553280326064
27437794,1720151,Brooklyn,Greenpoint,40.72208,-73.94275,Entire home/apt,267.75,2,0,2,364,,0,15%_reduction,315,0.15,0.4092061889247859,109.56495708461142
19554491,137382776,Brooklyn,Prospect Heights,40.68066,-73.97299,Private room,340.0,3,0,1,83,,0,control,340,0.0,0.44235668842874704,150.401274065774
32683419,244370442,Manhattan,Theater District,40.76033,-73.98636,Private room,307.8,1,5,7,363,Low,0,5%_reduction,324,0.05,0.3597462149702567,110.72988496784502
36172912,44995980,Manhattan,Lower East Side,40.72007,-73.98873,Entire home/apt,161.1,10,0,1,313,,0,10%_reduction,179,0.1,0.4199984244316047,67.66174617593151
36103759,134749416,Manhattan,Upper East Side,40.76059,-73.9616,Shared room,177.65,3,0,1,30,,0,15%_reduction,209,0.15,0.5942080622311358,105.56106225536126
32439523,10434070,Manhattan,Morningside Heights,40.80419,-73.96603,Entire home/apt,180.0,5,4,1,4,Low,0,control,180,0.0,0.5463240264153723,98.338324754767
19866106,91358346,Brooklyn,Williamsburg,40.71479,-73.94835,Private room,570.0,1,0,1,0,,0,5%_reduction,600,0.05,0.19202135554741645,109.45217266202738
24758343,25146744,Manhattan,Upper East Side,40.77181,-73.95097,Entire home/apt,179.1,5,1,1,0,Low,0,10%_reduction,199,0.1,0.2675531370900767,47.91876685283274
11591276,23387829,Manhattan,Upper East Side,40.76105,-73.96222,Entire home/apt,382.5,1,0,1,0,,0,15%_reduction,450,0.15,0.1874204259931503,71.68831294238
16255284,65811347,Manhattan,West Village,40.73613,-74.00711,Entire home/apt,220.0,28,2,1,365,Low,0,control,220,0.0,0.28238366549123284,62.12440640807122
33019100,248513181,Brooklyn,Bedford-Stuyvesant,40.6847,-73.9435,Entire home/apt,190.0,2,3,1,157,Low,0,5%_reduction,200,0.05,0.6145245307781584,116.7596608478501
32189352,77021411,Manhattan,Midtown,40.75231,-73.97331,Private room,270.0,4,0,1,0,,0,10%_reduction,300,0.1,0.2807890599652636,75.81304619062117
34944655,263311126,Queens,Long Island City,40.75693,-73.93044,Entire home/apt,552.5,2,0,1,233,,0,15%_reduction,650,0.15,0.448529556210215,247.8125798061438
4174115,5739699,Manhattan,SoHo,40.7244,-73.99763,Entire home/apt,500.0,3,3,1,0,Low,0,control,500,0.0,0.26055788053089507,130.27894026544755
4694179,3753306,Manhattan,Gramercy,40.73287,-73.98585,Entire home/apt,171.0,1,1,1,0,Low,0,5%_reduction,180,0.05,0.2734313930309148,46.75676820828643
35972361,270592883,Brooklyn,Fort Greene,40.688,-73.97008,Entire home/apt,179.1,2,1,1,68,Low,0,10%_reduction,199,0.1,0.6057680473163346,108.49305727435552
36042368,32768394,Manhattan,East Village,40.72338,-73.9851,Entire home/apt,153.0,3,0,1,17,,0,15%_reduction,180,0.15,0.601220716675147,91.9867696512975
32326698,241889662,Manhattan,West Village,40.73672,-74.00539,Private room,999.0,1,3,5,329,Low,0,control,999,0.0,0.3721856024422442,371.81341683980196
7472465,3700637,Brooklyn,Williamsburg,40.71332,-73.95291,Entire home/apt,190.0,3,1,1,0,Low,0,5%_reduction,200,0.05,0.31063486701301396,59.020624732472655
25922009,12243051,Manhattan,Murray Hill,40.74468,-73.97335,Entire home/apt,170.1,29,1,96,338,Low,0,10%_reduction,189,0.1,0.3358126399900951,57.12173006231517
3889997,3150902,Manhattan,Chelsea,40.74057,-73.99977,Entire home/apt,254.15,5,1,1,0,Low,0,15%_reduction,299,0.15,0.23291192473760153,59.19456567206143
31058909,118029044,Brooklyn,Borough Park,40.61019,-73.97343,Entire home/apt,200.0,3,0,2,325,,0,control,200,0.0,0.5285795311155214,105.71590622310427
7851047,41371043,Manhattan,East Village,40.7246,-73.98953,Entire home/apt,380.0,1,0,1,0,,0,5%_reduction,400,0.05,0.1842068231485006,69.99859279643023
2283143,11661229,Manhattan,Upper West Side,40.78269,-73.9839,Entire home/apt,720.0,7,0,1,0,,0,10%_reduction,800,0.1,0.14635832635364143,105.37799497462183
20795854,69992824,Brooklyn,Bedford-Stuyvesant,40.68181,-73.94214,Entire home/apt,212.5,1,3,1,51,Low,0,15%_reduction,250,0.15,0.4765667308954073,101.27043031527406
22651464,165898555,Manhattan,Upper East Side,40.77719,-73.9529,Entire home/apt,200.0,30,0,7,364,,0,control,200,0.0,0.22606545019065385,45.21309003813077
34483426,260425153,Manhattan,Midtown,40.76425,-73.97642,Private room,451.25,1,0,14,343,,0,5%_reduction,475,0.05,0.37668207127333275,169.9777846620914
30938616,38013805,Manhattan,Upper West Side,40.79737,-73.96217,Entire home/apt,162.0,3,0,1,4,,0,10%_reduction,180,0.1,0.597774572504349,96.83948074570453
33429773,160754766,Manhattan,SoHo,40.72506,-74.00876,Entire home/apt,195.5,3,2,1,0,Low,0,15%_reduction,230,0.15,0.3160698047815931,61.79164683480145
8846233,3285026,Manhattan,East Village,40.72704,-73.98783,Entire home/apt,195.0,1,4,1,0,Low,0,control,195,0.0,0.2638356028938303,51.44794256429691
12560137,51093380,Manhattan,Harlem,40.82302,-73.94477,Entire home/apt,475.0,1,0,1,365,,0,5%_reduction,500,0.05,0.3089697986304271,146.7606543494529
36452721,274079964,Brooklyn,Sheepshead Bay,40.59866,-73.95661,Private room,720.0,1,0,1,23,,0,10%_reduction,800,0.1,0.33687101946969006,242.54713401817685
35962668,270294045,Manhattan,Midtown,40.7542,-73.96815,Entire home/apt,1360.0,3,0,1,365,,0,15%_reduction,1600,0.15,0.26409487137050325,359.1690250638844
26602421,200007278,Manhattan,Chelsea,40.75274,-73.99647,Entire home/apt,255.0,3,4,1,0,Low,0,control,255,0.0,0.27360889463717986,69.77026813248087
8563124,25170062,Manhattan,Nolita,40.72271,-73.99545,Entire home/apt,171.0,3,2,1,0,Low,0,5%_reduction,180,0.05,0.3088135836417333,52.807122802736394
2284454,11668649,Manhattan,Upper East Side,40.76904,-73.95435,Entire home/apt,1440.0,1,0,1,0,,0,10%_reduction,1600,0.1,0.15863760851461245,228.43815626104194
23722695,23818330,Brooklyn,Prospect Heights,40.67839,-73.96791,Entire home/apt,637.5,7,0,1,0,,0,15%_reduction,750,0.15,0.1500562430203081,95.66085492544642
35223189,265204049,Brooklyn,Crown Heights,40.66765,-73.93928,Entire home/apt,260.0,2,1,1,343,Low,0,control,260,0.0,0.5028166044541469,130.7323171580782
31122836,22997536,Manhattan,Chelsea,40.73732,-73.99033,Private room,190.0,1,2,1,0,Low,0,5%_reduction,200,0.05,0.2649276305126935,50.33624979741177
4565734,54712,Brooklyn,Greenpoint,40.73351,-73.95459,Entire home/apt,220.5,3,0,2,280,,0,10%_reduction,245,0.1,0.5376225615788318,118.54577482813241
28002981,8792814,Brooklyn,Prospect-Lefferts Gardens,40.66318,-73.95372,Entire home/apt,170.0,1,2,10,220,Low,0,15%_reduction,200,0.15,0.62494326173409,106.2403544947953
15767882,22541573,Manhattan,Chelsea,40.74565,-73.99183,Entire home/apt,205.0,30,1,87,365,Low,0,control,205,0.0,0.24191394406015954,49.5923585323327
30193023,205031545,Manhattan,Midtown,40.75252,-73.96667,Entire home/apt,678.3,28,1,49,257,Low,0,5%_reduction,714,0.05,0.23172346130783306,157.17802380510315
5309343,27502743,Manhattan,West Village,40.73183,-74.00649,Entire home/apt,157.5,90,0,1,89,,0,10%_reduction,175,0.1,0.35930441263505153,56.590444990020615
35686069,254422852,Manhattan,East Harlem,40.79522,-73.93918,Entire home/apt,191.25,4,2,1,289,Low,0,15%_reduction,225,0.15,0.6378592641255648,121.99058426401427
27707196,12672916,Manhattan,East Harlem,40.80147,-73.94432,Entire home/apt,275.0,3,2,1,0,Low,0,control,275,0.0,0.27599725502758704,75.89924513258643
31023868,108810117,Brooklyn,Fort Greene,40.68941,-73.98098,Entire home/apt,166.25,3,4,1,9,Low,0,5%_reduction,175,0.05,0.5962297979913249,99.12320391605776
20500896,100835599,Manhattan,East Harlem,40.79099,-73.945,Entire home/apt,360.0,1,0,2,364,,0,10%_reduction,400,0.1,0.325816511807779,117.29394425080044
10233048,14064072,Manhattan,Hell's Kitchen,40.76166,-73.99197,Private room,250.75,1,0,1,0,,0,15%_reduction,295,0.15,0.18143334316172377,45.49441079780224
19069048,778994,Manhattan,East Village,40.72529,-73.98655,Entire home/apt,300.0,14,5,1,2,Low,0,control,300,0.0,0.3141432627112504,94.24297881337513
33797672,35224817,Manhattan,Upper East Side,40.7613,-73.96152,Entire home/apt,209.0,1,0,1,32,,0,5%_reduction,220,0.05,0.4812605804400373,100.5834613119678
35991985,270590027,Brooklyn,Williamsburg,40.70907,-73.95054,Entire home/apt,539.1,2,1,1,346,Low,0,10%_reduction,599,0.1,0.39783043469264534,214.4703873428051
28223260,15717497,Manhattan,Upper West Side,40.77078,-73.98344,Entire home/apt,152.15,1,0,1,0,,0,15%_reduction,179,0.15,0.26866476801456485,40.87734445341604
12657888,68769040,Manhattan,Upper West Side,40.80183,-73.96373,Private room,980.0,20,1,1,90,Low,0,control,980,0.0,0.20296813262345306,198.908769970984
1979579,8219931,Manhattan,Upper West Side,40.78468,-73.97137,Entire home/apt,285.0,1,0,1,0,,0,5%_reduction,300,0.05,0.18025170040934177,51.3717346166624
30446240,35352941,Manhattan,NoHo,40.72662,-73.99423,Entire home/apt,315.0,7,0,1,219,,0,10%_reduction,350,0.1,0.3697752220180676,116.4791949356913
5904490,30667498,Brooklyn,Greenpoint,40.72492,-73.95097,Entire home/apt,148.75,1,1,1,0,Low,0,15%_reduction,175,0.15,0.2765243110755401,41.13299127248659
27215273,200380610,Manhattan,Midtown,40.75524,-73.96382,Entire home/apt,290.0,30,0,65,365,,0,control,290,0.0,0.26216885402181905,76.02896766632753
35601555,61396454,Manhattan,Midtown,40.75424,-73.96416,Entire home/apt,285.0,30,0,14,338,,0,5%_reduction,300,0.05,0.3005806976073053,85.66549881808201
6327529,27289127,Manhattan,West Village,40.74039,-74.00665,Entire home/apt,180.0,5,3,1,0,Low,0,10%_reduction,200,0.1,0.264685888698296,47.64345996569328
780205,4092307,Manhattan,Civic Center,40.71247,-73.99873,Entire home/apt,191.25,3,3,2,189,Low,0,15%_reduction,225,0.15,0.592043692494835,113.2283561896372
5757333,1632428,Manhattan,Harlem,40.82003,-73.95745,Entire home/apt,350.0,1,4,2,365,Low,0,control,350,0.0,0.3358720078278854,117.55520273975989
21045283,16359827,Manhattan,Financial District,40.70424,-74.01564,Shared room,284.05,1,0,1,83,,0,5%_reduction,299,0.05,0.4533619244126115,128.7774546294023
28439572,2740709,Manhattan,SoHo,40.72615,-74.00325,Entire home/apt,256.5,4,1,1,7,Low,0,10%_reduction,285,0.1,0.4732734938224084,121.39465116544775
25843611,194180091,Manhattan,Upper West Side,40.79114,-73.97787,Entire home/apt,148.75,6,3,1,0,Low,0,15%_reduction,175,0.15,0.23990601883748333,35.68602030207565
33982630,27636707,Manhattan,West Village,40.73367,-74.00497,Entire home/apt,250.0,3,2,5,265,Low,0,control,250,0.0,0.5376925019907782,134.42312549769457
35413859,265487571,Manhattan,Hell's Kitchen,40.75949,-73.99367,Entire home/apt,237.5,2,3,1,190,Low,0,5%_reduction,250,0.05,0.54291910174125,128.94328666354687
20167736,21060836,Manhattan,Midtown,40.7534,-73.97186,Entire home/apt,179.1,3,0,2,0,,0,10%_reduction,199,0.1,0.3120420550946232,55.886732067447014
6626894,13500220,Manhattan,Upper West Side,40.78283,-73.98396,Entire home/apt,382.5,3,1,1,0,Low,0,15%_reduction,450,0.15,0.2684615375754854,102.68653812262318
3864528,19800918,Manhattan,Hell's Kitchen,40.76053,-73.99002,Private room,200.0,1,0,1,0,,0,control,200,0.0,0.2087593892886857,41.75187785773714
18823930,41382247,Manhattan,Hell's Kitchen,40.76011,-73.98828,Entire home/apt,261.25,1,0,1,0,,0,5%_reduction,275,0.05,0.1797284365295573,46.954054043346844
14111390,22897581,Manhattan,Chelsea,40.74438,-73.99329,Entire home/apt,360.0,5,0,1,0,,0,10%_reduction,400,0.1,0.21914015783082008,78.89045681909523
20845031,107434423,Manhattan,Kips Bay,40.7451,-73.97915,Entire home/apt,261.8,30,0,232,156,,0,15%_reduction,308,0.15,0.2502137668365733,65.5059641578149
25949539,183188884,Brooklyn,Clinton Hill,40.68403,-73.9625,Entire home/apt,780.0,3,0,1,0,,0,control,780,0.0,0.22170540839116154,172.93021854510602
34483443,260425153,Manhattan,Midtown,40.76559,-73.97632,Private room,403.75,1,1,14,340,Low,0,5%_reduction,425,0.05,0.40099524969535133,161.9018320644981
35335762,6645403,Manhattan,West Village,40.73207,-74.01087,Entire home/apt,243.0,4,1,1,50,Low,0,10%_reduction,270,0.1,0.49341614798372907,119.90012396004616
13397316,54454582,Manhattan,Hell's Kitchen,40.76413,-73.99301,Entire home/apt,153.0,2,0,3,3,,0,15%_reduction,180,0.15,0.6151654742686222,94.1203175630992
35000600,221200420,Manhattan,Kips Bay,40.74322,-73.9722,Entire home/apt,200.0,30,0,23,353,,0,control,200,0.0,0.255897545104493,51.17950902089859
1906993,4358024,Manhattan,Lower East Side,40.72147,-73.98806,Private room,216.6,1,2,2,365,Low,0,5%_reduction,228,0.05,0.37225999669493925,80.63151528412384
14355768,22541573,Manhattan,Murray Hill,40.74829,-73.98041,Entire home/apt,161.1,30,0,87,365,,0,10%_reduction,179,0.1,0.2827260628109177,45.54716871883884
32209753,241059711,Brooklyn,Crown Heights,40.6786,-73.96308,Entire home/apt,382.5,1,2,1,204,Low,0,15%_reduction,450,0.15,0.4420633498127407,169.0892313033733
19153081,31214940,Manhattan,Midtown,40.76486,-73.97822,Entire home/apt,249.0,3,0,1,0,,0,control,249,0.0,0.2721216348592115,67.75828707994366
644464,3225114,Brooklyn,Williamsburg,40.71827,-73.96259,Private room,332.5,2,3,1,365,Low,0,5%_reduction,350,0.05,0.3772466481237862,125.43451050115893
4393519,6032373,Manhattan,Hell's Kitchen,40.7659,-73.99543,Entire home/apt,180.0,2,2,1,0,Low,0,10%_reduction,200,0.1,0.3264665284782904,58.76397512609227
9371045,32975805,Manhattan,Murray Hill,40.74961,-73.97846,Entire home/apt,170.0,2,0,1,0,,0,15%_reduction,200,0.15,0.32467866408699786,55.195372894789635
35389856,266413128,Manhattan,West Village,40.73194,-74.00369,Entire home/apt,220.0,2,3,1,176,Low,0,control,220,0.0,0.49973806357762307,109.94237398707708
10924304,25461543,Manhattan,Harlem,40.83117,-73.94281,Entire home/apt,190.0,1,3,2,365,Low,0,5%_reduction,200,0.05,0.4190028113026241,79.61053414749858
13544023,22541573,Manhattan,Midtown,40.75726,-73.96177,Entire home/apt,198.0,30,0,87,188,,0,10%_reduction,220,0.1,0.33512699043557154,66.35514410624316
27064423,1330116,Manhattan,Greenwich Village,40.73237,-73.99344,Private room,170.0,30,1,1,90,Low,0,15%_reduction,200,0.15,0.3364505519920449,57.19659383864763
30289333,24717090,Manhattan,Upper East Side,40.77262,-73.9501,Entire home/apt,220.0,4,2,1,0,Low,0,control,220,0.0,0.2783552069129519,61.23814552084942
21426648,683457,Manhattan,East Village,40.72469,-73.99111,Entire home/apt,237.5,3,1,1,0,Low,0,5%_reduction,250,0.05,0.284139816521074,67.48320642375508
33931985,229141974,Brooklyn,Williamsburg,40.70409,-73.94078,Entire home/apt,175.5,2,1,1,0,Low,0,10%_reduction,195,0.1,0.3287262831346169,57.69146269012526
36066526,5178414,Brooklyn,Bushwick,40.69859,-73.91398,Entire home/apt,212.5,7,0,1,32,,0,15%_reduction,250,0.15,0.318777290727762,67.74017427964942
35904221,202757964,Brooklyn,Williamsburg,40.71863,-73.96358,Entire home/apt,220.0,30,0,6,205,,0,control,220,0.0,0.2800723317349897,61.61591298169773
32681551,245314318,Manhattan,Upper West Side,40.78189,-73.98138,Private room,218.5,1,1,10,288,Low,0,5%_reduction,230,0.05,0.5171849606316931,113.00491389802494
26058634,195831428,Manhattan,Chelsea,40.74441,-74.00385,Entire home/apt,315.0,7,4,1,207,Low,0,10%_reduction,350,0.1,0.37024218406826725,116.62628798150419
34036047,256998898,Manhattan,Harlem,40.80483,-73.95553,Entire home/apt,467.5,1,0,3,365,,0,15%_reduction,550,0.15,0.3080994511456932,144.03649341061157
9944426,51105827,Manhattan,Battery Park City,40.71192,-74.01572,Entire home/apt,225.0,90,1,1,362,Low,0,control,225,0.0,0.24411601444674286,54.926103250517144
9230605,47985489,Manhattan,Hell's Kitchen,40.76018,-73.98916,Entire home/apt,189.04999999999998,2,5,1,0,Low,0,5%_reduction,199,0.05,0.33119156019339085,62.611764454560536
35992301,1325958,Brooklyn,Williamsburg,40.72013,-73.96299,Entire home/apt,270.0,14,0,1,38,,0,10%_reduction,300,0.1,0.31351235428511787,84.64833565698183
35483304,74250362,Manhattan,Chelsea,40.74509,-73.99135,Entire home/apt,276.25,2,4,1,197,Low,0,15%_reduction,325,0.15,0.5406714036901729,149.36047526941024
7093979,3946744,Manhattan,Midtown,40.75651,-73.96696,Entire home/apt,450.0,2,0,1,0,,0,control,450,0.0,0.26158011730591385,117.71105278766123
35989395,189081814,Manhattan,Kips Bay,40.74476,-73.97622,Private room,190.0,1,0,1,89,,0,5%_reduction,200,0.05,0.5732802138821375,108.92324063760611
28751660,84720132,Manhattan,Hell's Kitchen,40.76591,-73.99493,Entire home/apt,270.0,4,4,1,5,Low,0,10%_reduction,300,0.1,0.4782096505357114,129.11660564464208
30393099,107434423,Manhattan,Tribeca,40.71607,-74.00564,Entire home/apt,259.25,30,1,232,274,Low,0,15%_reduction,305,0.15,0.30605690254343065,79.34525198438439
35031778,263886728,Manhattan,Lower East Side,40.71949,-73.98607,Entire home/apt,400.0,4,5,1,327,Low,0,control,400,0.0,0.42319483210635217,169.27793284254088
22465657,158969505,Manhattan,Lower East Side,40.7224,-73.99268,Entire home/apt,209.0,30,2,9,298,Low,0,5%_reduction,220,0.05,0.3002628127416614,62.75492786300723
29455559,221871654,Manhattan,East Village,40.72185,-73.98451,Entire home/apt,229.5,2,1,1,0,Low,0,10%_reduction,255,0.1,0.30236937154868143,69.39377077042239
16475309,22024939,Manhattan,East Village,40.72163,-73.98291,Entire home/apt,382.5,1,0,1,0,,0,15%_reduction,450,0.15,0.1874204259931503,71.68831294238
35038031,71082276,Queens,Long Island City,40.75823,-73.93114,Entire home/apt,295.0,3,4,1,302,Low,0,control,295,0.0,0.5262935032296389,155.25658345274346
27277569,200380610,Manhattan,Midtown,40.75375,-73.96362,Entire home/apt,332.5,30,0,65,364,,0,5%_reduction,350,0.05,0.25203672687546325,83.80221168609152
4727731,18746337,Brooklyn,Williamsburg,40.71064,-73.96335,Entire home/apt,225.0,2,5,1,204,Low,0,10%_reduction,250,0.1,0.5418608315328904,121.91868709490035
35793693,219517861,Manhattan,Financial District,40.70831,-74.00642,Entire home/apt,153.0,29,0,327,342,,0,15%_reduction,180,0.15,0.3485886609637066,53.33406512744711
36077745,266752544,Brooklyn,Williamsburg,40.71527,-73.93852,Entire home/apt,299.0,3,2,1,178,Low,0,control,299,0.0,0.4702363018619147,140.6006542567125
21564694,10457196,Manhattan,Little Italy,40.7192,-73.9965,Entire home/apt,180.5,30,4,11,328,Low,0,5%_reduction,190,0.05,0.3671735640502118,66.27482831106323
3787867,15047361,Manhattan,Lower East Side,40.72046,-73.99237,Entire home/apt,360.0,3,0,1,0,,0,10%_reduction,400,0.1,0.2657193453256468,95.65896431723284
32866480,1159268,Manhattan,Chinatown,40.71614,-73.99047,Entire home/apt,170.0,2,0,1,0,,0,15%_reduction,200,0.15,0.32467866408699786,55.195372894789635
35284533,265647188,Queens,Long Island City,40.75837,-73.93429,Entire home/apt,250.0,3,1,1,353,Low,0,control,250,0.0,0.49373851885656544,123.43462971414137
34834953,61396454,Manhattan,Midtown,40.75568,-73.96474,Entire home/apt,285.0,30,0,14,333,,0,5%_reduction,300,0.05,0.3107211064284128,88.55551533209764
33159062,249661823,Manhattan,Lower East Side,40.71829,-73.989,Entire home/apt,180.0,2,4,1,3,Low,0,10%_reduction,200,0.1,0.6077649315883602,109.39768768590484
33618854,253354074,Brooklyn,East Flatbush,40.66247,-73.93784,Entire home/apt,361.25,2,2,2,59,Low,0,15%_reduction,425,0.15,0.4451567174087686,160.81286416391765
9390084,47581480,Manhattan,SoHo,40.72667,-74.00257,Entire home/apt,175.0,4,0,1,0,,0,control,175,0.0,0.306050392396969,53.55881866946958
7789606,40994490,Brooklyn,Bushwick,40.70153,-73.93064,Entire home/apt,190.0,3,0,1,0,,0,5%_reduction,200,0.05,0.31063486701301396,59.020624732472655
33947095,26910600,Manhattan,Upper West Side,40.79179,-73.96623,Private room,450.0,1,1,1,90,Low,0,10%_reduction,500,0.1,0.36291830275162873,163.31323623823292
2237981,2261678,Manhattan,Upper East Side,40.77331,-73.95067,Entire home/apt,212.5,1,0,1,0,,0,15%_reduction,250,0.15,0.2139355175758215,45.461297484862065
4409074,22886115,Manhattan,East Village,40.73112,-73.98572,Entire home/apt,295.0,2,4,1,0,Low,0,control,295,0.0,0.2930227659406982,86.44171595250597
12749145,2838615,Brooklyn,Williamsburg,40.71121,-73.96698,Entire home/apt,227.04999999999998,3,5,1,0,Low,0,5%_reduction,239,0.05,0.27831754737021686,63.19199913040773
26660828,19739033,Manhattan,Harlem,40.81265,-73.95261,Entire home/apt,225.0,2,3,2,0,Low,0,10%_reduction,250,0.1,0.2980881932778322,67.06984348751224
33078564,2931897,Brooklyn,Crown Heights,40.66568,-73.94176,Entire home/apt,212.5,3,0,1,365,,0,15%_reduction,250,0.15,0.38740515575517986,82.32359559797573
32527273,178793639,Manhattan,Greenwich Village,40.72835,-74.00159,Entire home/apt,175.0,3,0,1,157,,0,control,175,0.0,0.5999358158322152,104.98876777063766
30388159,107434423,Manhattan,Tribeca,40.71657,-74.00551,Entire home/apt,293.55,30,0,232,312,,0,5%_reduction,309,0.05,0.3042761249559542,89.32025648082035
17586014,119466544,Brooklyn,South Slope,40.66317,-73.98465,Entire home/apt,157.5,1,2,2,0,Low,0,10%_reduction,175,0.1,0.26866476801456485,42.31470096229396
31470004,71241932,Manhattan,East Village,40.72544,-73.97818,Private room,2125.0,60,0,1,90,,0,15%_reduction,2500,0.15,0.2062666346154713,438.3165985578765
8810949,30283594,Manhattan,Midtown,40.74867,-73.96734,Entire home/apt,1170.0,80,0,121,365,,0,control,1170,0.0,0.2306222483542287,269.8280305744476
35161225,264776021,Manhattan,Chelsea,40.73863,-73.99965,Entire home/apt,474.04999999999995,2,1,1,115,Low,0,5%_reduction,499,0.05,0.39774463380044117,188.55084365309912
36273985,272815283,Queens,Long Island City,40.74893,-73.93755,Entire home/apt,162.0,1,0,1,60,,0,10%_reduction,180,0.1,0.5908210555137504,95.71301099322757
20292523,40321516,Manhattan,Nolita,40.72206,-73.99497,Entire home/apt,297.5,5,1,1,0,Low,0,15%_reduction,350,0.15,0.2270951758085326,67.56081480303845
34414240,258254263,Manhattan,Upper East Side,40.78323,-73.95094,Entire home/apt,349.0,5,4,1,93,Low,0,control,349,0.0,0.42570377912668134,148.57061891521178
11866751,30283594,Manhattan,Hell's Kitchen,40.76072,-73.99818,Entire home/apt,227.04999999999998,30,2,121,365,Low,0,5%_reduction,239,0.05,0.2425650277748243,55.07438955627386
18541736,4914270,Manhattan,West Village,40.73107,-74.00163,Entire home/apt,157.5,4,1,1,0,Low,0,10%_reduction,175,0.1,0.3001605247595815,47.275282649634086
36002044,24266846,Brooklyn,Williamsburg,40.71329,-73.9653,Entire home/apt,293.25,6,0,1,22,,0,15%_reduction,345,0.15,0.37179034432400004,109.02751847301302
33400953,3400827,Manhattan,Upper West Side,40.79595,-73.97485,Entire home/apt,380.0,3,2,1,0,Low,0,control,380,0.0,0.26862732396046196,102.07838310497554
8742567,45864201,Manhattan,Chelsea,40.74043,-73.99913,Entire home/apt,190.0,1,0,1,0,,0,5%_reduction,200,0.05,0.2649276305126935,50.33624979741177
21524324,33910461,Manhattan,Midtown,40.76391,-73.98238,Private room,270.0,3,0,1,0,,0,10%_reduction,300,0.1,0.2768063119837028,74.73770423559976
30193314,205031545,Manhattan,Midtown,40.75447,-73.96573,Entire home/apt,606.9,28,0,49,257,,0,15%_reduction,714,0.15,0.2491274720574441,151.1954627916628
5259407,2119276,Manhattan,West Village,40.73226,-74.00644,Entire home/apt,250.0,30,3,39,365,Low,0,control,250,0.0,0.24887728090628328,62.21932022657082
28614707,20745804,Manhattan,East Village,40.72707,-73.9853,Entire home/apt,228.0,3,2,1,0,Low,0,5%_reduction,240,0.05,0.28271549345494085,64.45913250772651
29710463,203302656,Brooklyn,Prospect-Lefferts Gardens,40.66249,-73.95075,Entire home/apt,2290.5,90,0,1,180,,0,10%_reduction,2545,0.1,0.20070524940853235,459.71537377024333
17234955,113805886,Manhattan,Upper East Side,40.77747,-73.95193,Entire home/apt,161.5,31,4,33,299,Low,0,15%_reduction,190,0.15,0.398001321708638,64.27721345594503
31149094,273174,Manhattan,Tribeca,40.71943,-74.00435,Entire home/apt,1000.0,1,2,3,38,Low,0,control,1000,0.0,0.3287556334121118,328.75563341211176
16490625,15651084,Manhattan,Murray Hill,40.74917,-73.97549,Entire home/apt,190.0,2,0,1,0,,0,5%_reduction,200,0.05,0.32720077908779055,62.16814802668021
6542818,23116237,Manhattan,Midtown,40.76622,-73.97783,Entire home/apt,315.0,1,0,1,364,,0,10%_reduction,350,0.1,0.33736157251509125,106.26889534225374
9766228,38297722,Brooklyn,Williamsburg,40.71691,-73.93953,Entire home/apt,170.0,2,1,1,0,Low,0,15%_reduction,200,0.15,0.32467866408699786,55.195372894789635
4403972,22860848,Manhattan,Upper East Side,40.77891,-73.9484,Entire home/apt,295.0,6,0,1,0,,0,control,295,0.0,0.20905826165582644,61.672187188468804
7691534,40394783,Manhattan,Battery Park City,40.70803,-74.01735,Entire home/apt,190.0,1,0,1,0,,0,5%_reduction,200,0.05,0.2649276305126935,50.33624979741177
2126576,7503643,Brooklyn,Greenpoint,40.72552,-73.94195,Entire home/apt,179.1,30,4,52,365,Low,0,10%_reduction,199,0.1,0.2648386687667736,47.43260557612915
21205891,120762452,Manhattan,Murray Hill,40.74876,-73.97553,Entire home/apt,148.75,30,5,50,344,Low,0,15%_reduction,175,0.15,0.35715276375260196,53.12647360819954
